Date,Time,Part No,Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage,Remarks 
8/17/2022,07:50:26.295,08-17-22-0011-00,3.73,-0.01,0.01,0.00,0.33,0.00
8/17/2022,07:50:26.404,08-17-22-0011-00,3.73,0.00,0.01,0.00,0.33,0.00
8/17/2022,07:50:26.514,08-17-22-0011-00,3.73,-0.01,0.01,0.00,0.33,0.00
8/17/2022,07:50:26.623,08-17-22-0011-00,3.73,0.00,0.01,0.00,0.33,0.00
8/17/2022,07:50:26.732,08-17-22-0011-00,3.73,-0.01,0.01,0.00,0.33,0.00
8/17/2022,07:50:26.842,08-17-22-0011-00,3.74,0.00,0.01,0.00,0.33,0.00
8/17/2022,07:50:26.951,08-17-22-0011-00,3.74,0.00,0.01,0.00,0.33,0.00
8/17/2022,07:50:27.060,08-17-22-0011-00,3.74,-0.01,0.01,0.00,0.33,0.00
8/17/2022,07:50:27.170,08-17-22-0011-00,3.74,0.02,0.33,0.00,0.33,0.00
8/17/2022,07:50:27.279,08-17-22-0011-00,3.74,-0.03,0.33,0.00,0.33,0.00
8/17/2022,07:50:27.389,08-17-22-0011-00,3.74,-0.03,0.33,0.00,0.33,0.00
8/17/2022,07:50:27.529,08-17-22-0011-00,3.74,-0.03,0.33,0.00,0.33,0.00
8/17/2022,07:50:27.678,08-17-22-0011-00,3.74,-0.04,0.33,0.00,0.33,0.00
8/17/2022,07:50:27.825,08-17-22-0011-00,3.75,0.01,0.33,0.00,0.33,0.00
8/17/2022,07:50:27.948,08-17-22-0011-00,3.75,-0.01,0.33,0.00,0.33,0.00
8/17/2022,07:50:28.095,08-17-22-0011-00,3.75,-0.02,0.33,0.00,0.33,0.00
8/17/2022,07:50:28.264,08-17-22-0011-00,3.75,0.01,0.16,0.00,0.33,0.00
8/17/2022,07:50:28.411,08-17-22-0011-00,3.75,0.02,0.16,0.00,0.33,0.00
8/17/2022,07:50:28.493,08-17-22-0011-00,3.75,-0.01,0.16,0.00,0.33,0.00
8/17/2022,07:50:28.596,08-17-22-0011-00,3.75,-0.03,0.16,0.00,0.33,0.00
8/17/2022,07:50:28.712,08-17-22-0011-00,3.75,-0.01,0.16,0.00,0.33,0.00
8/17/2022,07:50:28.828,08-17-22-0011-00,3.73,0.03,0.16,0.00,0.33,0.00
8/17/2022,07:50:28.928,08-17-22-0011-00,3.73,0.02,0.16,0.00,0.33,0.00
