Date,Time,Part No,Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage,Remarks 
8/17/2022,08:17:20.491,08-17-22-0019-00,3.86,-0.01,0.00,0.00,0.16,0.00
8/17/2022,08:17:20.600,08-17-22-0019-00,3.86,0.00,0.00,0.00,0.16,0.00
8/17/2022,08:17:20.709,08-17-22-0019-00,3.86,0.03,0.00,0.00,0.16,0.00
8/17/2022,08:17:20.819,08-17-22-0019-00,3.86,0.00,0.00,0.00,0.16,0.00
8/17/2022,08:17:20.928,08-17-22-0019-00,3.86,0.00,0.00,0.00,0.16,0.00
8/17/2022,08:17:21.037,08-17-22-0019-00,3.84,0.00,0.00,0.00,0.16,0.00
8/17/2022,08:17:21.147,08-17-22-0019-00,3.84,0.01,0.00,0.00,0.16,0.00
8/17/2022,08:17:21.256,08-17-22-0019-00,3.84,0.00,0.00,0.00,0.16,0.00
8/17/2022,08:17:21.365,08-17-22-0019-00,3.84,-0.01,0.16,0.00,0.16,0.00
8/17/2022,08:17:21.475,08-17-22-0019-00,3.84,0.00,0.16,0.00,0.16,0.00
8/17/2022,08:17:21.583,08-17-22-0019-00,3.84,0.00,0.16,0.00,0.16,0.00
8/17/2022,08:17:21.693,08-17-22-0019-00,3.84,-0.01,0.16,0.00,0.16,0.00
8/17/2022,08:17:21.803,08-17-22-0019-00,3.84,0.00,0.16,0.00,0.16,0.00
8/17/2022,08:17:21.914,08-17-22-0019-00,3.84,0.00,0.16,0.00,0.16,0.00
8/17/2022,08:17:22.029,08-17-22-0019-00,3.85,0.00,0.16,0.00,0.16,0.00
8/17/2022,08:17:22.129,08-17-22-0019-00,3.85,-0.03,0.16,0.00,0.16,0.00
8/17/2022,08:17:22.252,08-17-22-0019-00,3.85,-0.03,0.16,0.00,0.16,0.00
8/17/2022,08:17:22.367,08-17-22-0019-00,3.85,0.00,0.08,0.00,0.16,0.00
8/17/2022,08:17:22.499,08-17-22-0019-00,3.85,-0.04,0.08,0.00,0.16,0.00
8/17/2022,08:17:22.630,08-17-22-0019-00,3.85,-0.01,0.08,0.00,0.16,0.00
8/17/2022,08:17:22.784,08-17-22-0019-00,3.85,-0.01,0.08,0.00,0.16,0.00
8/17/2022,08:17:22.915,08-17-22-0019-00,3.85,0.00,0.08,0.00,0.16,0.00
8/17/2022,08:17:23.069,08-17-22-0019-00,3.84,0.01,0.08,0.00,0.16,0.00
8/17/2022,08:17:23.116,08-17-22-0019-00,3.84,-0.01,0.08,0.00,0.16,0.00
8/17/2022,08:17:23.232,08-17-22-0019-00,3.84,0.02,0.08,0.00,0.16,0.00
8/17/2022,08:17:23.332,08-17-22-0019-00,3.84,0.01,0.05,0.00,0.16,0.00
8/17/2022,08:17:23.448,08-17-22-0019-00,3.84,0.01,0.05,0.00,0.16,0.00
8/17/2022,08:17:23.570,08-17-22-0019-00,3.84,0.03,0.05,0.00,0.16,0.00
8/17/2022,08:17:23.702,08-17-22-0019-00,3.84,0.00,0.05,0.00,0.16,0.00
8/17/2022,08:17:23.786,08-17-22-0019-00,3.84,0.00,0.05,0.00,0.16,0.00
8/17/2022,08:17:23.902,08-17-22-0019-00,3.84,-0.03,0.05,0.00,0.16,0.00
8/17/2022,08:17:24.002,08-17-22-0019-00,3.84,-0.01,0.05,0.00,0.16,0.00
8/17/2022,08:17:24.134,08-17-22-0019-00,3.84,-0.02,0.05,0.00,0.16,0.00
8/17/2022,08:17:24.234,08-17-22-0019-00,3.84,-0.01,0.05,0.00,0.16,0.00
8/17/2022,08:17:24.334,08-17-22-0019-00,3.84,-0.02,0.04,0.00,0.16,0.00
8/17/2022,08:17:24.450,08-17-22-0019-00,3.84,0.02,0.04,0.00,0.16,0.00
8/17/2022,08:17:24.550,08-17-22-0019-00,3.84,0.01,0.04,0.00,0.16,0.00
8/17/2022,08:17:24.673,08-17-22-0019-00,3.84,-0.01,0.04,0.00,0.16,0.00
8/17/2022,08:17:24.773,08-17-22-0019-00,3.84,0.00,0.04,0.00,0.16,0.00
8/17/2022,08:17:24.889,08-17-22-0019-00,3.84,0.02,0.04,0.00,0.16,0.00
