Date,Time,Part No,Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage,Remarks 
8/17/2022,08:08:19.074,08-17-22-0014-00,3.77,0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.183,08-17-22-0014-00,3.77,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.293,08-17-22-0014-00,3.77,0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.402,08-17-22-0014-00,3.77,0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.511,08-17-22-0014-00,3.77,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.621,08-17-22-0014-00,3.77,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.730,08-17-22-0014-00,3.77,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.839,08-17-22-0014-00,3.77,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:19.949,08-17-22-0014-00,3.77,0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.074,08-17-22-0014-00,3.78,-0.03,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.168,08-17-22-0014-00,3.78,0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.277,08-17-22-0014-00,3.78,0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.385,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.496,08-17-22-0014-00,3.78,-0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.605,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.712,08-17-22-0014-00,3.78,-0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.820,08-17-22-0014-00,3.78,0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:20.935,08-17-22-0014-00,3.78,-0.04,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.036,08-17-22-0014-00,3.74,-0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.158,08-17-22-0014-00,3.74,-0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.274,08-17-22-0014-00,3.74,0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.389,08-17-22-0014-00,3.74,0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.491,08-17-22-0014-00,3.74,-0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.605,08-17-22-0014-00,3.74,-0.03,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.705,08-17-22-0014-00,3.74,0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.821,08-17-22-0014-00,3.74,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:21.936,08-17-22-0014-00,3.74,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.037,08-17-22-0014-00,3.78,-0.03,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.160,08-17-22-0014-00,3.78,0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.276,08-17-22-0014-00,3.78,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.407,08-17-22-0014-00,3.78,-0.03,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.539,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.677,08-17-22-0014-00,3.78,0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.808,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:22.962,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.093,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.162,08-17-22-0014-00,3.78,0.03,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.278,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.378,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.494,08-17-22-0014-00,3.78,0.00,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.610,08-17-22-0014-00,3.78,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.710,08-17-22-0014-00,3.78,-0.02,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.826,08-17-22-0014-00,3.78,-0.01,0.00,0.00,0.00,0.00
8/17/2022,08:08:23.942,08-17-22-0014-00,3.78,-0.01,0.00,2.68,0.00,0.01
8/17/2022,08:08:24.049,08-17-22-0014-00,3.74,0.03,0.00,1.90,0.00,0.05
8/17/2022,08:08:24.149,08-17-22-0014-00,3.74,0.02,0.00,1.93,0.00,0.06
8/17/2022,08:08:24.265,08-17-22-0014-00,3.74,0.00,0.00,3.05,0.00,29.29
8/17/2022,08:08:24.365,08-17-22-0014-00,3.74,0.00,0.00,3.29,0.00,40.23
8/17/2022,08:08:24.481,08-17-22-0014-00,3.74,0.02,0.00,2.91,0.00,40.23
8/17/2022,08:08:24.581,08-17-22-0014-00,3.74,0.02,0.00,2.79,0.00,40.23
8/17/2022,08:08:24.697,08-17-22-0014-00,3.74,0.00,0.00,3.38,0.00,40.23
8/17/2022,08:08:24.813,08-17-22-0014-00,3.74,-0.03,0.00,4.20,0.00,40.23
8/17/2022,08:08:24.913,08-17-22-0014-00,3.74,-0.02,0.00,38.94,0.00,40.23
8/17/2022,08:08:25.029,08-17-22-0014-00,1.19,-0.01,0.00,180.65,0.00,34.31
8/17/2022,08:08:25.130,08-17-22-0014-00,1.19,-0.01,0.00,184.00,0.00,27.82
8/17/2022,08:08:25.245,08-17-22-0014-00,1.19,2.72,0.00,162.75,0.00,25.56
8/17/2022,08:08:25.360,08-17-22-0014-00,1.19,4.03,0.00,183.28,0.00,24.84
8/17/2022,08:08:25.461,08-17-22-0014-00,1.19,5.53,0.00,180.05,0.00,25.10
8/17/2022,08:08:25.576,08-17-22-0014-00,1.19,7.37,0.03,165.03,0.16,25.42
8/17/2022,08:08:25.677,08-17-22-0014-00,1.19,9.28,0.03,160.91,0.16,25.27
