Date,Time,Part No,Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage,Remarks 
8/17/2022,08:11:49.298,08-17-22-0016-00,3.77,-0.03,0.02,0.00,0.66,0.00
8/17/2022,08:11:49.408,08-17-22-0016-00,3.77,-0.01,0.02,0.00,0.66,0.00
8/17/2022,08:11:49.517,08-17-22-0016-00,3.77,-0.01,0.02,0.00,0.66,0.00
8/17/2022,08:11:49.626,08-17-22-0016-00,3.77,-0.01,0.02,0.00,0.66,0.00
8/17/2022,08:11:49.736,08-17-22-0016-00,3.77,0.00,0.02,0.00,0.66,0.00
8/17/2022,08:11:49.845,08-17-22-0016-00,3.77,0.00,0.02,0.00,0.66,0.00
8/17/2022,08:11:49.954,08-17-22-0016-00,3.77,0.01,0.02,0.00,0.66,0.00
8/17/2022,08:11:50.064,08-17-22-0016-00,3.78,0.01,0.02,0.00,0.66,0.00
8/17/2022,08:11:50.173,08-17-22-0016-00,3.78,0.03,0.02,0.00,0.66,0.00
8/17/2022,08:11:50.282,08-17-22-0016-00,3.78,-0.01,0.66,0.00,0.66,0.00
8/17/2022,08:11:50.392,08-17-22-0016-00,3.78,0.01,0.66,0.00,0.66,0.00
8/17/2022,08:11:50.501,08-17-22-0016-00,3.78,-0.01,0.66,0.00,0.66,0.00
8/17/2022,08:11:50.610,08-17-22-0016-00,3.78,0.01,0.66,0.00,0.66,0.00
8/17/2022,08:11:50.710,08-17-22-0016-00,3.78,-0.04,0.66,0.00,0.66,0.00
8/17/2022,08:11:50.826,08-17-22-0016-00,3.78,0.00,0.66,0.00,0.66,0.00
8/17/2022,08:11:50.926,08-17-22-0016-00,3.78,-0.02,0.66,0.00,0.66,0.00
8/17/2022,08:11:51.042,08-17-22-0016-00,3.78,0.00,0.66,0.00,0.66,0.00
8/17/2022,08:11:51.142,08-17-22-0016-00,3.77,0.00,0.66,0.00,0.66,0.00
8/17/2022,08:11:51.265,08-17-22-0016-00,3.77,0.00,0.33,0.00,0.66,0.00
8/17/2022,08:11:51.365,08-17-22-0016-00,3.77,0.00,0.33,0.00,0.66,0.00
8/17/2022,08:11:51.481,08-17-22-0016-00,3.77,0.03,0.33,0.00,0.66,0.00
8/17/2022,08:11:51.581,08-17-22-0016-00,3.77,-0.01,0.33,0.00,0.66,0.00
8/17/2022,08:11:51.697,08-17-22-0016-00,3.77,0.00,0.33,0.00,0.66,0.00
8/17/2022,08:11:51.813,08-17-22-0016-00,3.77,0.00,0.33,0.00,0.66,0.00
8/17/2022,08:11:51.913,08-17-22-0016-00,3.77,-0.01,0.33,0.00,0.66,0.00
8/17/2022,08:11:52.029,08-17-22-0016-00,3.77,0.00,0.33,0.00,0.66,0.00
8/17/2022,08:11:52.129,08-17-22-0016-00,3.78,-0.03,0.33,0.00,0.66,0.00
8/17/2022,08:11:52.245,08-17-22-0016-00,3.78,0.00,0.22,0.00,0.66,0.00
8/17/2022,08:11:52.367,08-17-22-0016-00,3.78,-0.03,0.22,0.00,0.66,0.00
8/17/2022,08:11:52.499,08-17-22-0016-00,3.78,0.00,0.22,0.00,0.66,0.00
8/17/2022,08:11:52.646,08-17-22-0016-00,3.78,0.01,0.22,0.00,0.66,0.00
8/17/2022,08:11:52.784,08-17-22-0016-00,3.78,-0.03,0.22,0.00,0.66,0.00
8/17/2022,08:11:52.931,08-17-22-0016-00,3.78,0.02,0.22,0.00,0.66,0.00
8/17/2022,08:11:53.085,08-17-22-0016-00,3.78,-0.01,0.22,0.00,0.66,0.00
8/17/2022,08:11:53.132,08-17-22-0016-00,3.78,-0.04,0.22,0.00,0.66,0.00
8/17/2022,08:11:53.247,08-17-22-0016-00,3.78,-0.02,0.16,0.00,0.66,0.00
8/17/2022,08:11:53.366,08-17-22-0016-00,3.78,-0.01,0.16,0.00,0.66,0.00
8/17/2022,08:11:53.470,08-17-22-0016-00,3.78,-0.02,0.16,0.00,0.66,0.00
8/17/2022,08:11:53.570,08-17-22-0016-00,3.78,-0.02,0.16,0.00,0.66,0.00
8/17/2022,08:11:53.686,08-17-22-0016-00,3.78,-0.01,0.16,0.00,0.66,0.00
8/17/2022,08:11:53.802,08-17-22-0016-00,3.78,-0.02,0.16,0.00,0.66,0.00
8/17/2022,08:11:53.902,08-17-22-0016-00,3.78,0.03,0.16,0.00,0.66,0.00
8/17/2022,08:11:54.018,08-17-22-0016-00,3.78,0.02,0.16,0.00,0.66,0.00
8/17/2022,08:11:54.118,08-17-22-0016-00,3.78,0.00,0.16,0.00,0.66,0.00
8/17/2022,08:11:54.234,08-17-22-0016-00,3.78,-0.03,0.13,2.96,0.66,0.01
8/17/2022,08:11:54.334,08-17-22-0016-00,3.78,-0.02,0.13,2.89,0.66,0.02
8/17/2022,08:11:54.450,08-17-22-0016-00,3.78,-0.02,0.13,3.15,0.66,16.85
8/17/2022,08:11:54.573,08-17-22-0016-00,3.78,-0.03,0.13,4.14,0.66,40.23
8/17/2022,08:11:54.673,08-17-22-0016-00,3.78,-0.03,0.13,4.31,0.66,40.23
8/17/2022,08:11:54.773,08-17-22-0016-00,3.78,-0.03,0.16,4.18,0.82,40.23
